   1.0199999809265137       0.38999998569488525        4.9452630653289623E-313
  0.94999998807907104       0.31999999284744263        3.8488208299105074E-313
  0.87000000476837158       0.27000001072883606        3.0460700607611830E-313
  0.76999998092651367       0.21999999880790710        2.2768809775071540E-313
  0.67000001668930054       0.18000000715255737        1.6950921303187282E-313
  0.56000000238418579       0.15000000596046448        1.2587503428292997E-313
  0.43999999761581421       0.12999999523162842        9.4548100489495859E-314
  0.30000001192092896       0.11999999731779099        7.1612847871770535E-314
  0.15999999642372131       0.12999999523162842        6.0613064066895351E-314
   9.9999997764825821E-003  0.15000000596046448        4.8961827692468969E-314
